tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
8.38,17.363,3.126,8.013,10.989,1.246,14.76,6.208,11.107,1.313,67
10.525,17.811,3.284,9.302,10.871,1.701,11.633,3.241,10.947,2.274,65
8.962,18.426,2.336,8.044,15.439,5.852,10.38,4.624,13.762,6.438,67
6.01,14.693,2.692,9.445,12.376,1.689,15.489,5.236,10.213,4.882,69
5.719,18.164,2.339,8.809,12.17,5.773,15.065,3.366,10.738,1.623,66
5.308,17.816,2.283,8.731,12.891,2.868,10.968,5.69,13.859,4.887,83
11.79,12.359,2.56,9.563,11.128,1.004,13.576,3.151,11.127,5.617,55
9.56,17.879,2.075,8.994,12.037,3.402,15.25,3.306,15.291,1.26,64
9.039,14.841,1.617,8.822,11.92,5.932,13.891,5.395,14.395,6.124,90
10.329,13.737,2.59,9.316,11.872,5.354,11.167,2.762,11.694,4.548,83
8.692,14.577,2.861,8.321,10.302,5.798,13.493,1.261,10.946,5.514,66
11.91,12.902,2.184,9.679,15.014,1.773,14.145,4.334,13.844,5.358,64
11.528,13.163,2.046,9.859,13.925,6.412,10.424,2.465,11.371,2.533,59
11.05,18.076,2.496,9.138,12.836,4.518,11.401,2.726,11.807,3.704,80
8.722,18.943,3.145,8.584,10.429,1.296,14.543,5.419,11.723,6.422,72
6.93,13.938,1.143,8.604,12.746,4.381,10.773,3.526,14.256,4.501,85
6.916,14.031,2.087,9.276,15.264,2.167,11.753,2.987,13.924,1.109,52
5.735,12.446,2.061,9.277,13.256,5.297,10.279,2.469,12.383,2.754,70
8.64,18.467,1.924,9.206,10.329,6.445,12.676,1.41,14.184,5.412,75
8.685,18.916,2.622,8.81,14.353,2.186,10.27,1.908,13.649,1.25,75
8.646,19.763,1.688,8.115,10.809,3.699,12,2.697,12.521,3.91,74
10.834,17.1,2.932,8.255,10.381,5.735,11.286,4.193,12.856,1.784,85
7.271,12.093,2.468,8.887,10.795,4.704,11.99,3.52,11.245,4.421,88
6.514,19.547,1.434,9.852,14.437,5.649,14.968,1.357,12.766,1.73,35
10.416,17.371,2.956,9.482,12.072,2.534,13.402,3.927,11.531,2.236,68
7.747,17.464,2.22,8.736,12.004,3.19,15.153,5.292,11.267,2.996,80
10.229,12.473,2.999,9.675,13.158,3.363,11.772,5.399,14.415,2.551,72
8.477,12.355,3.19,8.613,13.812,4.529,12.984,5.832,12.301,4.657,76
7.096,18.845,2.394,9.183,14.48,3.386,12.325,2.565,13.344,2.26,77
5.962,19.668,2.938,8.467,12.159,1.227,10.172,5.422,10.558,2.826,94
11.027,14.755,3.469,8.73,10.278,5.552,13.484,3.114,12.134,5.534,52
5.177,18.71,3.023,8.375,10.674,5.377,14.251,1.283,12.659,2.044,73
6.026,14.435,2.2,8.61,12.097,2.006,10.713,3.201,11.431,1.849,71
5.562,19.079,1.001,9.472,14.261,6.208,15.441,3.259,11.808,1.245,42
11.556,14.362,1.382,8.328,13.988,4.933,14.68,2.393,14.059,2.9,73
7.964,17.857,3.368,8.143,11.708,3.71,12.983,2.252,11.662,2.596,82
7.675,14.931,3.127,9.864,10.271,2.216,14.475,1.96,14.343,1.063,52
6.118,17.828,1.296,9.503,13.685,2.556,12.048,4.937,10.896,6.246,87
11.942,17.77,1.691,8.123,14.461,3.079,11.864,4.546,10.778,6.325,75
7.506,16.948,3.312,8.215,13.636,6.383,14.082,5.656,11.185,6.298,92
11.694,14.942,1.41,9.149,14.233,6.139,13.315,3.026,12.648,2.358,42
5.945,19.346,2.804,9.731,11.275,5.722,15.2,5.683,15.116,6.029,64
11.774,14.293,3.252,9.649,14.521,5.543,12.287,4.087,13.961,6.166,31
6.739,18.074,1.998,9.996,10.194,5.133,13.479,5.767,10.731,1.684,95
6.324,13.183,2.25,8.397,10.12,5.105,13.496,2.846,15.3,5.958,73
5.743,15.892,2.792,8.693,13.797,5.825,12.275,5.135,13.716,2.36,94
8.711,12.864,1.841,9.081,12.394,2.116,10.677,3.53,11.957,5.689,80
9.189,18.296,1.098,8.078,13.557,5.826,14.909,4.372,15.446,2.298,53
11.2,17.749,2.362,9.154,15.449,4.256,13.536,2.533,12.455,5.927,74
9.605,17.085,2.564,8.486,10.328,5.49,14.33,1.348,12.386,6.125,74
8.462,15.815,2.235,8.246,15.391,2.768,13.411,1.386,11.321,6.479,76
11.678,18.675,1.344,8.55,13.193,3.383,11.635,5.121,14.572,1.336,59
5.508,12.404,1.589,8.713,12.013,3.83,10.852,4.446,13.215,3.429,77
9.407,15.438,2.275,9.213,12.584,3.366,12.027,1.983,10.671,6.072,72
11.143,17.658,1.854,9.873,13.033,2.781,11.12,2.837,10.279,5.539,83
8.389,18.305,3.128,9.578,15.161,1.393,10.096,3.067,12.832,3.985,70
7.535,19.854,1.073,8.496,14.231,3.137,11.833,3.96,15.313,4.161,58
8.569,16.884,2.309,9.679,10.681,5.841,12.013,3.196,10.335,4.238,92
9.002,12.868,3.466,9.11,14.109,3.564,15.237,3.6,14.136,4.082,67
6.322,17.343,1.155,8.218,13.341,4.917,13.004,2.389,10.259,5.442,67
11.586,14.037,2.994,8.687,14.419,5.221,12.354,3.932,11.242,5.495,76
8.188,16.311,1.218,8.337,14.835,6.43,10.725,2.199,10.653,2.564,48
9.535,12.662,1.955,9.272,10.177,1.162,15.474,1.984,10.115,5.996,58
10.116,13.042,3.169,9.49,13.603,2.981,11.369,1.803,12.957,2.623,55
6.274,17.397,1.865,9.113,14.015,5.706,14.731,2.337,14.306,6.29,78
11.556,14.093,2.724,8.479,12.506,4.367,10.145,5.019,12.642,1.197,89
6.955,14.782,2.65,9.858,13.996,2.949,12.25,6.125,11.637,6.018,70
11.248,12.778,2.73,9.699,11.918,1.249,12.968,2.664,14.307,1.061,44
11.19,15.167,2.4,8.382,14.228,4.341,15.103,2.613,11.129,6.398,78
5.042,17.62,1.785,9.686,11.467,1.871,14.979,1.941,10.233,2.982,65
7.054,14.276,1.221,8.803,13.404,1.007,14.042,3.42,12.538,6.073,77
9.607,16.088,1.065,8.001,14.401,5.892,13.748,1.252,12.6,5.987,83
5.948,14.656,1.43,9.259,10.129,6.217,10.765,2.673,11.08,1.361,52
6.356,19.831,2.217,9.523,14.826,2.108,11.281,4.139,12.38,2.137,82
7.432,15.278,2.628,8.988,11.123,1.196,10.682,2.135,10.725,4.818,64
11.445,13.694,2.975,8.227,11.293,2.638,11.17,3.746,10.117,3.105,79
10.599,17.52,1.395,8.304,10.186,1.682,10.925,1.12,11.155,5.288,75
5.184,18.741,3.389,9.481,10.469,2.336,14.519,3.995,13.6,1.121,88
10.103,19.791,1.645,8.997,13.012,3.41,10.588,2.215,13.262,4.364,68
10.699,19.542,1.803,8.953,14.879,2.514,15.487,3.387,10.14,6.05,64
9.425,17.052,2.89,9.753,15.225,1.943,12.412,4.141,13.78,2.926,65
6.2,13.979,3.473,9.174,13.453,4.239,11.067,2.103,11.959,6.186,28
10.474,17.468,2.436,8.126,14.247,4.52,15.437,5.268,11.909,1.187,81
9.69,15.823,3.471,9.821,12.853,5.774,14.959,2.327,11.906,5.531,49
5.111,12.459,1.277,9.651,11.839,3.847,11.81,5.594,15.065,1.412,66
6.456,12.314,1.758,8.787,12.833,2.95,13.142,1.963,13.993,1.617,42
11.702,16.39,2.198,9.639,10.951,2.001,14.771,3.246,11.578,5.231,66
9.201,19.017,2.073,8.104,13.102,5.014,10.51,1.167,14.493,1.67,59
7.282,16.145,2.359,8.233,13.223,4.863,10.033,6.274,12.986,5.724,91
5.14,18.188,2.526,9.767,15.424,4.258,12.679,5.365,10.062,1.659,99
8.425,18.853,1.368,8.277,15.249,3.76,11.54,6.311,12.746,4.692,61
9.922,18.911,2.034,9.535,14.949,5.471,15.32,5.681,13.148,4.022,76
11.424,13.991,2.117,8.561,15.463,2.238,14.845,6.377,13.51,5.801,69
10.711,17.246,2.994,9.77,10.501,4.006,10.14,2.951,13.647,4.132,58
9.862,14.144,2.889,8.016,13.267,5.63,12.588,5.385,13.791,2.995,89
11.275,14.642,1.832,9.369,11.313,2.02,13.852,1.228,10.052,4.781,62
10.177,14.638,3.007,9.402,12.243,3.85,13.806,4.143,12.654,2.873,78
10.418,16.871,2.815,9.858,14.939,1.175,13.761,3.977,10.581,5.237,58
11.304,12.327,3.04,8.074,14.571,2.573,11.569,1.393,11.275,1.451,61
7.616,19.72,1.778,9.709,10.826,6.347,12.318,4.851,12.015,2.18,70
9.004,19.764,1.825,8.365,13.007,1.244,11.161,6.194,14.984,3.458,66
7.179,15.709,2.64,9.942,11.791,6.152,14.742,6.252,10.722,4.042,87
11.958,15.018,1.33,9.17,11.535,6.056,13.807,2.188,14.658,4.616,99
9.805,12.063,3.366,9.073,13.871,3.315,10.09,2.567,15.122,2.573,59
11.231,19.372,1.624,9.28,15.045,3.856,13.167,5.55,11.551,3.058,58
11.847,14.208,1.75,8.478,13.298,5.696,15.364,5.274,15.056,2.161,88
9.186,19.173,1.953,8.031,13.655,1.62,15.091,3.668,14.954,4.318,65
8.159,13.027,2.677,8.217,14.067,1.517,13.032,2.836,14.805,1.21,64
7.466,12.064,2.709,9.834,12.027,2.429,11.359,4.344,10.762,3.544,71
11.846,18.141,2.239,8.412,11.844,5.577,11.053,4.042,13.745,4.123,72
11.106,13.864,1.801,8.148,13.797,6.135,11.406,4.578,11.825,2.888,80
9.775,15.439,2.853,8.203,14.19,2.017,11.787,2.73,13.859,2.19,74
11.395,18.329,2.679,9.452,11.467,4.606,13.247,4.214,12.193,3.716,72
7.183,19.144,2.273,9.378,11.341,2.415,14.379,1.565,15.11,1.918,68
11.572,18.064,2.552,8.789,12.88,4.749,12.104,5.503,11.104,4.072,70
10.228,16.626,3.129,8.72,12.526,6.277,12.992,4.278,11.891,6.111,76
8.946,14.82,3.041,9.431,11.626,5.222,10.457,2.888,11.335,1.568,70
8.831,16.244,3.397,8.139,12.557,5.7,10.988,4.057,12.048,4.242,101
11.535,15.427,1.806,8.25,15.001,4.009,12.511,3.04,14.768,4.625,85
11.645,12.447,1.926,8.654,14.673,2.773,13.428,4.002,14.708,3.906,86
9.832,13.634,2.385,9.322,14.86,1.276,10.807,2.457,13.282,2.724,62
6.498,14.391,1.919,9.285,12.881,5.499,12.479,3.815,12.392,5.924,93
9.767,18.067,3.292,9.368,14.997,3.188,13.971,1.168,14.338,3.105,69
10.158,16.325,1.514,8.911,10.267,3.795,10.618,5.149,14.148,4.361,79
5.475,14.599,1.116,9.561,11.391,2.097,13.321,1.833,11.351,2.073,55
10.757,15.989,1.845,8.177,15.021,1.357,13.711,2.79,12.203,2.04,64
11.968,19.343,1.139,9.278,11.438,4.788,14.332,1.299,15.224,3.843,57
8.723,15.278,1.731,9.483,13.655,5.943,11.353,3.093,15.339,1.823,42
8.289,14.55,2.759,8.357,10.529,1.689,14.179,6.395,13.144,4.587,69
8.561,13.426,1.883,8.145,11.646,4.375,14.055,3.838,11.008,2.718,74
9.25,19.636,3.201,9.418,12.07,3.731,12.86,4.02,15.003,5.108,64
6.324,14.949,2.764,8.772,14.501,6.296,10.658,4.441,12.4,5.103,98
11.357,17.611,1.815,8.819,14.826,1.27,10.607,5.324,15.049,2.823,72
7.129,14.609,1.505,9.93,11.959,1.487,14.573,2.672,13.962,4.624,75
9.99,13.136,3.45,9.791,15.18,4.745,13.102,6.018,12.635,4.455,70
5.543,13.64,1.998,9.156,14.334,2.788,12.7,2.822,11.584,1.052,53
8.469,14.481,3.188,8.343,14.168,4.997,13.702,4.623,13.168,4.624,85
5.207,13.491,1.077,9.38,11.214,2.917,13.151,2.482,15.462,1.646,60
6.059,15.617,3.437,9.468,10.912,1.925,12.678,3.195,10.118,4.761,64
10.513,17.339,2.42,8.816,11.525,6.25,11.125,4.853,13.849,1.337,79
11.542,18.707,3.169,8.242,10.799,5.379,15.195,5.827,12.199,6.493,63
10.706,17.605,1.048,9.397,13.164,2.325,14.049,1.763,13.691,1.752,64
6.428,13.224,2.801,9.351,13.514,2.997,13.014,5.475,12.081,4.453,78
8.238,15.755,2.594,9.8,11.713,3.658,11.341,1.812,11.877,1.9,65
9.412,15.973,1.989,9.631,14.797,2.373,12.657,1.902,10.241,6.162,78
6.714,12.595,2.698,8.132,11.951,3.638,13.406,4.815,12.095,6.049,73
5.154,16.247,1.357,9.175,14.523,4.755,10.513,2.79,12.311,4.916,79
10.296,15.349,3.193,8.345,14.158,4.558,12.232,2.476,12.519,3.603,89
8.002,18.376,2.923,9.559,15.47,1.175,10.629,1.322,14.541,4.851,57
5.881,15.743,2.959,9.428,10.434,4.58,10.175,5.439,13.311,5.019,74
9.725,17.912,2.733,8.772,10.886,2.196,13.159,3.26,11.221,2.098,73
7.914,17.362,2.594,9.451,12.537,5.681,13.316,6.17,13.189,6.063,70
11.865,15.711,2.972,9.39,11.203,5.193,14.209,3.348,11.185,4.712,64
11.181,18.51,3.286,9.518,14.449,2.872,14.99,4.317,11.018,2.951,70
10.8,18.153,2.077,9.574,14.524,3.836,11.067,6.056,14.754,6.29,59
8.411,12.851,1.534,9.694,10.178,5.745,14.334,3.982,14.688,2.173,61
10.104,15.75,2.594,9.44,15.233,4.208,15.054,1.483,15.217,1.454,73
9.05,18.055,2.6,9.968,14.013,3.133,12.986,5.078,12.735,4.549,71
5.31,16.398,2.825,8.374,10.331,3.717,10.962,2.455,14.725,2.108,79
6.029,18.715,1.837,8.306,11.228,4.446,12.778,2.681,15.467,6.309,70
8.661,13.522,2.004,9.855,15.372,1.728,13.842,4.119,14.199,5.167,83
8.897,17.776,1.788,8.875,11.962,2.463,12.539,5.561,11.053,2.245,72
9.94,13.352,2.532,9.332,11.103,3.598,13.599,5.08,11.102,2.649,85
6.129,18.732,1.689,8.484,15.262,2.139,10.362,5.312,14.83,6.232,58
10.988,17.6,1.536,9.746,14.155,4.518,13.152,6.373,14.212,1.326,77
9.991,12.837,2.27,8.31,12.027,4.216,14.954,6.249,13.304,2.678,90
8.983,13.772,2.761,8.232,11.417,2.841,11.121,6.326,10.22,5.344,78
11.766,17.584,2.492,8.972,15.327,5.696,11.922,3.489,14.072,3.667,73
10.09,13.374,1.067,8.575,11.933,1.831,13.796,1.104,12.291,5.984,74
7.722,16.698,1.122,8.015,10.346,4.956,15.093,2.907,14.169,4.382,80
11.571,14.253,3.043,8.991,10.941,5.475,15.355,3.478,15.434,3.494,66
7.636,15.894,2.265,9.871,10.422,2.066,11.261,3.363,10.053,6.075,68
5.941,15.338,1.003,9.781,15.408,5.816,14.581,1.627,10.794,6.154,73
11.238,16.651,2.769,9.346,12.42,4.105,10.927,1.897,10.224,3.644,80
8.28,16.01,1.389,8.42,13.679,5.95,12.544,2.509,10.218,3.997,60
11.404,18.254,3.12,8.716,10.425,4.011,13.427,2.79,14.214,2.613,73
6.278,16.372,2.328,8.668,11.09,4.622,10.007,4.606,13.219,5.374,89
9.457,18.347,2.236,9.471,14.994,3.278,11.038,3.186,12.421,1.06,70
9.114,14.656,1.376,9.226,14.159,3.089,15.014,6.078,10.685,1.755,83
10.402,18.257,2.791,8.794,11.441,3.035,10.929,2.176,14.53,1.283,81
10.769,18.019,3.212,8.537,13.712,4.179,13.411,3.141,12.447,3.968,88
11.455,19.328,2.462,9.815,13.393,6.304,12.559,6.035,12.507,3.273,64
8.855,14.984,3.285,9.272,14.557,3.707,11.786,2.198,11.562,4.279,70
7.701,16.527,2.735,9.716,13.106,5.498,12.894,5.017,12.393,6.261,79
6.558,13.767,2.193,9.068,13.563,4.678,12.041,6.035,15.429,1.987,84
7.225,15.559,3.175,8.751,12.276,3.434,10.039,4.387,13.385,3.406,88
5.796,14.75,1.807,9.087,12.253,4.941,10.617,3.111,12.587,1.971,48
9.562,15.753,2.783,8.232,11.813,3.423,11.655,2.622,13.444,1.421,77
10.177,13.334,2.903,8.952,15.271,5.23,13.566,2.759,10.809,2.837,82
9.814,16.96,1.338,8.552,12.343,5.736,13.259,4.929,13.405,6.17,88
10.849,13.452,2.814,9.622,12.834,4.747,11.986,2.331,15.356,5.105,50
10.262,16.718,2.368,9.309,13.885,6.479,13.283,3.527,10.833,6.046,79
8.847,19.947,2.876,8.775,14.022,3.719,13.534,6.092,11.488,1.102,84
10.838,15.935,3.142,8.583,11.472,3.185,13.478,1.849,10.599,4.171,70
5.021,14.114,1.682,8.256,13.527,2.099,14.012,3.895,12.603,4.482,83
9.287,15.332,3.304,9.444,13.68,3.166,11.052,3.092,10.421,4.719,66
11.14,16.62,1.403,8.151,13.709,2.833,10.255,1.96,12.614,4.047,75
10.365,12.907,2.576,8.743,14.797,5.927,13.62,1.783,10.349,4.401,88
6.271,18.065,3.194,9.058,12.073,3.365,15.309,2.78,13.91,4.285,80
11.916,16.661,1.631,8.242,13.638,5.176,11.847,3.289,15.421,4.415,74
11.023,17.441,1.459,9.105,10.029,5.796,12.13,4.457,13.526,4.312,76
9.179,18.844,1.555,9.168,15.217,3.743,12.393,5.441,14.496,5.912,79
7.744,12.721,2.982,9.292,13.537,1.881,10.287,4.526,14.37,6.115,37
6.16,17.96,1.027,8.228,14.766,4.445,11.001,5.681,14.47,4.263,48
5.279,15.849,3.189,9.704,10.008,1.775,15.413,1.55,10.123,2.795,48
5.415,18.794,1.606,8.169,10.352,3.194,13.857,6.43,13.884,5.684,52
11.37,16.365,3.058,8.174,13.055,2.203,15.377,1.536,10.672,4.712,73
7.094,16.703,2.775,8.924,10.551,2.399,14.576,5.075,11.646,4.513,75
8.297,13.919,1.454,9.942,10.971,1.48,12.915,5.978,12.674,4.715,91
9.574,16.417,2.12,8.431,11.93,4.955,12.915,1.756,11.845,5.179,87
9.85,19.931,1.383,9.884,15.023,1.049,10.708,5.064,15.132,6.372,72
7.551,19.616,2.298,9.165,11.822,1.374,10.082,5.879,10.417,5.178,79
8.239,12.639,2.449,9.87,10.446,1.955,11.639,2.34,12.067,5.375,52
7.904,15.513,2.67,9.459,14.612,3.836,11.751,3.02,12.613,1.077,73
8.009,17.784,3.018,8.817,11.717,1.935,11.709,6.397,12.664,4.044,78
10.2,12.707,2.256,9.672,14.545,2.237,12.129,6.139,12.033,5.37,71
11.587,19.193,1.867,9.984,14.002,1.547,15.358,4.858,15.496,4.099,76
7.167,18.554,1.885,8.27,12.258,5.992,12.204,4.296,13.188,4.208,75
6.527,15.498,2.821,9.098,14.853,2.99,12.158,4.718,14.679,2.618,96
7.992,12.298,2.199,9.872,15.055,2.685,12.517,4.259,11.847,3.321,82
8.059,15.244,2.146,9.851,13.535,4.572,10.631,5.843,14.081,2.366,86
6.774,18.219,2.888,8.341,12.126,2.818,11.578,5.703,15.127,4.164,81
11.042,14.643,2.223,8.337,13.587,1.96,13.161,2.658,11.929,6.398,67
10.988,13.054,2.296,8.965,12.224,1.74,10.772,6.415,10.085,2.591,72
9.899,14.214,1.259,8.997,12.977,4.665,11.249,1.839,14.432,2.628,43
10.296,13.92,2.803,8.803,14.011,6.035,12.889,4.659,12.277,6.103,72
10.637,14.563,2.552,9.633,12.951,1.907,11.575,2.539,13.285,1.767,64
7.553,17.017,1.11,9.25,13.072,4.921,15.105,1.657,15.039,2.465,53
11.55,15.562,3.081,8.039,13.457,1.813,12.627,3.957,13.144,2.316,80
6.351,13.335,1.316,9.889,14.823,6.459,11.052,4.323,14.947,2.241,63
9.688,15.157,2.428,9.838,15.225,1.084,13.861,3.297,10.956,1.033,61
6.936,15.636,2.448,9.691,14.307,2.612,13.82,3.695,11.216,5.54,86
9.695,16.073,1.809,8.064,12.89,3.585,10.131,4.897,13.234,5.033,83
9.866,18.943,3.302,8.624,11.098,4.962,10.004,6.228,11.511,4.527,91
8.1,12.661,1.717,8.061,10.246,5.507,14.885,3.602,15.143,4.469,85
9.216,12.801,1.269,9.737,14.813,4.117,10.657,5.371,13.404,3.989,87
6.671,14.13,2.953,8.267,14.504,5.039,15.34,1.654,11.014,4.935,86
9.714,15.549,3.014,8.776,10.453,5.619,10.262,3.599,10.459,1.008,74
6.907,12.428,2.051,8.429,13.158,3.71,13.145,5.658,15.128,1.538,82
7.624,16.866,1.154,9.397,15.066,6.395,14.069,5.325,14.192,5.03,77
11.27,15.004,3.378,9.832,11.313,2.327,15.246,2.42,13.901,4.799,45
11.726,14.82,2.337,9.047,13.468,4.04,10.925,2.858,14.374,6.386,58
11.259,18.714,1.403,9.089,12.098,2.687,12.946,3.196,15.307,5.802,80
9.248,17.692,3.34,9.555,14.493,1.992,13.44,2.34,11.92,2.063,73
8.901,13.127,2.922,8.062,12.513,1.475,11.895,1.164,12.167,1.778,42
9.077,12.814,3.102,9.521,10.021,3.89,15.107,1.817,13.854,3.254,49
9.773,17.452,2.737,9.473,12.818,4.025,13.5,3.148,14.153,2.524,78
11.103,12.669,2.313,8.543,12.265,4.156,13.738,1.384,14.567,1.51,70
6.132,15.379,2.567,8.767,12.832,5.865,10.464,2.405,14.621,1.348,42
6.045,12.512,3.461,8.359,12.044,1.105,11.311,1.561,12.371,5.022,25
7.263,16.039,1.705,9.799,15.245,2.721,12.479,4.014,14.125,1.454,54
8.581,17.751,2.971,8.961,11.534,1.136,13.108,3.832,14.075,6.335,58
9.615,17.369,1.676,8.891,14.803,4.393,10.77,2.669,10.735,4.434,77
11.155,15.349,3.329,8.743,12.729,1.78,13.237,2.515,10.564,4.04,68
5.85,12.114,3.422,8.835,15.48,3.188,12.994,2.416,13.004,2.304,53
8.277,15.487,1.839,8.748,10.597,4.677,11.401,3.879,13.619,5.751,85
9.37,12.713,1.787,9.4,10.486,4.318,13.226,5.638,13.204,6.233,99
6.683,13.745,1.384,8.072,15.164,2.258,15.034,1.198,10.47,2.894,43
11.437,19.34,3.291,9.903,11.235,2.949,12.012,5.835,15.179,4.912,58
10.183,16.051,2.357,8.499,14.008,5.695,11.143,2.138,14.301,4.121,88
8.461,19.318,1.985,8.411,10.617,4.304,11.728,4.984,10.442,1.216,68
6.547,16.638,1.131,9.408,14.909,2.901,10.485,4.171,12.199,2.397,58
9.569,14.188,1.896,9.136,10.7,4.517,14.22,2.043,13.356,3.588,81
8.271,15.276,1.724,9.04,14.12,2.142,10.932,3.428,10.791,1.037,45
8.033,18.661,3.315,8.578,11.204,1.137,11.98,6.386,10.522,5.322,82
6.569,12.013,1.033,9.168,13.513,6.046,10.126,4.163,14.035,1.269,55
8.66,19.713,1.46,9.991,11.864,5.964,10.813,6.215,12.222,4.154,75
9.434,17.683,1.805,9.245,14.57,5.56,13.291,4.251,12.408,5.094,70
10.733,16.072,2.273,8.723,13.053,2.644,14.759,6.247,11.543,1.843,89
9.108,18.432,1.196,9.077,13.463,3.656,12.312,6.393,10.486,2.003,60
10.6,14.341,1.361,8,12.752,3.178,11.231,4.232,11.525,3.166,68
7.814,12.51,1.603,8.108,13.197,4.322,13.936,2.949,12.626,4.348,85
7.502,14.017,3.357,9.717,11.739,2.789,13.617,4.083,13.947,3.485,65
10.076,17.572,1.621,8.353,11.069,4.151,10.709,6.072,10.264,6.412,80
6.736,17.645,2.71,9.784,14.117,3.801,12.327,1.174,14.615,6.328,51
5.5,14.751,1.293,9.062,10.399,4.557,11.002,5.06,11.531,3.465,78
10.745,18.373,3.173,8.617,13.007,1.461,12.517,4.609,14.26,5.133,71
11.323,15.747,2.023,8.161,14.798,4.93,10.738,5.102,13.705,6.376,72
6.228,17.131,1.998,8.305,14.562,3.368,14.976,4.494,12.902,3.594,85
9.605,19.178,2.815,8.551,15.431,5.767,12.189,1.848,14.205,1.051,50
7.87,13.716,1.114,9.045,13.114,2.948,13.912,4.015,13.286,3.284,65
9.396,18.447,3.204,8.305,12.031,4.08,10.937,1.951,10.128,2.766,86
5.777,16.013,1.297,8.38,14.6,6.12,11.118,2.384,12.265,5.449,81
5.711,19.378,2.036,8.849,12.133,4.629,12.363,4.534,10.557,6.177,87
10.21,19.601,1.594,9.826,10.108,4.102,10.256,4.419,11.222,5.186,82
9.681,13.864,2.491,8.17,10.769,1.773,15.282,4.225,11.628,3.061,75
5.73,18.003,2.529,8.433,13.153,2.51,12.74,3.332,13.394,2.888,94
5.697,19.783,2.467,9.129,10.605,4.988,13.076,2.204,13.584,6.086,80
8.313,19.837,2.844,9.862,13.049,5.183,11.957,1.515,11.722,5.655,87
9.911,13.427,3.243,9.925,13.265,2.35,10.429,3.421,13.309,3.148,53
9.566,13.085,3.297,8.508,12.984,2.398,12.801,4.856,12.064,5.078,68
8.933,16.701,3.047,8.788,14.308,1.03,12.54,2.911,13.071,6.089,61
8.612,12.777,2.28,9.273,10.656,4.902,12.767,5.909,12.897,3.077,87
9.055,13.331,3.413,9.959,15.109,6.091,12.402,5.375,11.955,2.817,90
6.746,12.298,1.777,8.52,13.076,2.932,10.081,1.436,13.86,6.206,74
9.864,12.345,2.491,9.012,12.617,5.15,10.027,3.96,15.233,4.152,83
11.465,14.595,3.421,8.778,14.906,1.643,13.603,4.64,12.748,5.105,63
6.576,13.067,3.173,8.586,13.234,1.676,12.213,6.388,11.636,5.432,67
8.945,19.519,3.172,8.772,15.437,1.115,15.484,4.126,13.823,2.515,75
9.945,13.871,2.697,8.598,15.295,5.005,13.714,1.384,14.287,4.665,78
7.578,15.565,1.877,9.325,14.559,6.372,11.318,5.887,12.538,2.037,83
6.073,18.959,1.607,9.982,11.873,3.331,12.927,3.047,10.753,1.802,55
6.658,12.243,2.731,8.705,13.351,1.562,12.265,5.862,12.548,4.535,68
5.981,17.401,1.215,8.028,13.419,3.754,13.457,5.608,11.471,5.4,62
6.794,17.348,2.9,9.975,14.625,1.244,12.894,1.867,12.606,1.389,66
9.286,16.688,2.459,8.385,15.442,6.16,15.157,2.731,14.522,4.234,83
7.179,19.365,2.829,9.909,10.562,2.942,13.204,2.445,13.711,5.986,58
10.812,17.058,2.783,9.783,15.236,5.985,12.016,2.792,15.49,1.661,54
8.262,15.268,2.991,8.037,13.271,3.384,14.589,3.92,11.613,2.645,93
7.492,16.828,1.451,8.54,13.872,2.669,11.5,1.8,12.392,4.267,77
6.961,15.958,1.607,9.382,10.901,1.61,11.208,3.225,14.035,2.884,63
8.399,14.999,2.419,8.918,13.955,4.33,10.201,4.877,13.408,2.114,86
9.979,13.595,3.079,9.449,15.159,2.862,12.006,1.278,14.726,5.706,32
5.256,13.375,2.659,8.391,15.367,5.475,11.91,2.985,13.904,2.607,96
10.339,19.062,3.182,9.034,11.34,1.426,10.362,3.965,13.194,2.326,73
11.262,16.445,2.584,9.881,13.985,5.27,11.969,1.303,10.972,1.312,66
8.71,17.828,3.253,9.409,15.23,5.858,13.611,3.025,12.244,3.515,87
6.577,15.281,1.452,8.032,11.11,4.699,12.01,5.946,10.983,1.236,83
10.642,16.454,1.911,9.448,14.995,2.258,10.908,4.388,10.659,4.466,80
10.316,17.708,1.899,9.582,11.097,6.122,10.951,4.923,10.377,2.401,72
11.281,19.974,1.564,9.262,13.414,1.512,13.684,3.745,11.159,2.88,53
5.393,14.981,1.492,8.896,14.9,3.056,14.339,4.035,15.177,1.721,72
10.672,16.439,3.221,9.889,14.56,5.68,14.166,4.426,11.472,1.673,70
6.06,19.231,2.93,8.716,14.542,5.718,13.421,5.104,13.467,2.02,74
8.243,16.831,1.882,9.629,10.793,6.455,12.704,4.854,15.15,1.98,91
8.473,13.928,3.303,9.204,12.726,2.12,14.536,3.736,10.317,4.198,64
5.555,18.629,1.003,8.556,12.179,4.849,14.389,1.142,13.465,5.887,72
9.156,15.61,1.533,9.33,12.084,4.772,15.197,4.012,11.875,3.38,74
7.92,13.266,3.325,9.792,14.685,5.543,13.681,3.621,13.521,1.554,80
6.674,17.123,1.894,9.662,14.784,5.787,12.967,6.298,13.134,1.555,78
11.977,17.719,1.565,9.096,15.261,2.572,10.561,2.846,14.415,5.151,67
10.381,18.632,2.76,8.646,15.493,1.43,14.987,4.087,13.594,2.542,72
